latitude	longitude	store_name	code	location	imei
40.87363	14.34085	Volla	IT	Europe/Rome	863033069630348578
26.67319	31.4976	Juhaynah	EG	Africa/Cairo	3590433799317661354
42.16808	-88.42814	Huntley	US	America/Chicago	8630330696303482386
10.98778	-74.95472	Puerto Colombia	CO	America/Bogota	359043379931766411
-33.88096	151.07986	Strathfield	AU	Australia/Sydney	8630330696303482238
49.738430	13.373637	Plzeň	CZ	Europe/Prague	8630330696303481495
53.83333	-2.98333	Poulton-le-Fylde	GB	Europe/London	3590433799317661032
34.86472	117.55417	Zaozhuang	CN	Asia/Shanghai	863033069630348354
16.06213	76.0586	Hungund	IN	Asia/Kolkata	3590433799317662188
23.1959	86.51499	Kenda	IN	Asia/Kolkata	8630330696303481990
50.56149	4.69889	Gembloux	BE	Europe/Brussels	3590433799317661149
42.8139	-1.64295	Segundo Ensanche	ES	Europe/Madrid	8630330696303481172
55.82737	-4.0573	Viewpark	GB	Europe/London	3590433799317662386
51.20219	7.36027	Radevormwald	DE	Europe/Berlin	8630330696303481388
35.50056	117.63083	Pingyi	CN	Asia/Shanghai	863033069630348529
38.13708	41.00817	Silvan	TR	Europe/Istanbul	3590433799317661818
47.56494	31.33078	Voznesensk	UA	Europe/Kyiv	8630330696303481388
-22.9	44.53333	Sakaraha	MG	Indian/Antananarivo	8630330696303482444
45.51667	4.86667	Vienne	FR	Europe/Paris	359043379931766080
25.49043	85.94001	Teghra	IN	Asia/Kolkata	8630330696303482022
17.30858	97.01124	Kyaikto	MM	Asia/Yangon	3590433799317661446
32.5007	-94.74049	Longview	US	America/Chicago	8630330696303482279
27.9247	78.40102	Chharra	IN	Asia/Kolkata	359043379931766619
5.84752	-5.682	Lakota	CI	Africa/Abidjan	863033069630348065
46.09273	-88.64235	Iron River	US	America/Menominee	359043379931766684
9.89206	43.38531	Baki	SO	Africa/Mogadishu	359043379931766494
51.21667	6.26667	Schwalmtal	DE	Europe/Berlin	359043379931766486
-4.42472	-41.45861	Pedro II	BR	America/Fortaleza	8630330696303481271
23.1959	86.51499	Kenda	IN	Asia/Kolkata	863033069630348834
33.52253	-117.70755	Laguna Niguel	US	America/Los_Angeles	359043379931766874
33.95015	-118.03917	South Whittier	US	America/Los_Angeles	863033069630348495
50.75767	-1.5443	Lymington	GB	Europe/London	863033069630348867
32.44874	-99.73314	Abilene	US	America/Chicago	3590433799317661222
24.41288	76.56719	Aklera	IN	Asia/Kolkata	3590433799317661313
26.91756	-82.07842	Punta Gorda Isles	US	America/New_York	3590433799317662253
43.2907	5.4384	Marseille 11	FR	Europe/Paris	8630330696303481073
4.96667	10.7	Tonga	CM	Africa/Douala	863033069630348297
52.2	8.63333	Kirchlengern	DE	Europe/Berlin	863033069630348263
9.6531	124.3697	Jagna	PH	Asia/Manila	8630330696303482006
33.42585	-6.00137	Oulmes	MA	Africa/Casablanca	8630330696303482113
36.27462	4.85668	Bordj Zemoura	DZ	Africa/Algiers	359043379931766437
24.96334	10.18003	Ghat	LY	Africa/Tripoli	359043379931766999
22.19303	88.18466	Diamond Harbour	IN	Asia/Kolkata	8630330696303481081
27.09978	-82.45426	Venice	US	America/New_York	863033069630348065
38.96667	-0.18333	Gandia	ES	Europe/Madrid	3590433799317661586
-23.85972	35.34722	Maxixe	MZ	Africa/Maputo	3590433799317661958
43.1122	12.38878	Perugia	IT	Europe/Rome	359043379931766668
59.80917	30.38167	Shushary	RU	Europe/Moscow	359043379931766320
0.46005	34.11169	Busia	KE	Africa/Nairobi	3590433799317661040
40.72816	-74.07764	Jersey City	US	America/New_York	863033069630348172
31.76212	-95.63079	Palestine	US	America/Chicago	863033069630348214
43.1122	12.38878	Perugia	IT	Europe/Rome	8630330696303481925
7.06273	-1.4001	Mampong	GH	Africa/Accra	359043379931766544
-3.20333	-52.20639	Altamira	BR	America/Santarem	3590433799317661834
35.06667	135.21667	Sasayama	JP	Asia/Tokyo	8630330696303481719
52.57583	6.61944	Hardenberg	NL	Europe/Amsterdam	8630330696303481495
32.44874	-99.73314	Abilene	US	America/Chicago	3590433799317662139
20.21322	-100.88023	Salvatierra	MX	America/Mexico_City	3590433799317662022
16.0438	120.4861	Manaoag	PH	Asia/Manila	359043379931766825
38.07789	13.44275	Villabate	IT	Europe/Rome	359043379931766759
35.74788	-95.36969	Muskogee	US	America/Chicago	8630330696303481685
23.04419	-82.00919	Jaruco	CU	America/Havana	863033069630348206
45.4473	-73.75335	Dorval	CA	America/Toronto	359043379931766031
33.95015	-118.03917	South Whittier	US	America/Los_Angeles	8630330696303481826
15.72892	120.57224	Burgos	PH	Asia/Manila	8630330696303481701
14.46693	75.92694	Davangere	IN	Asia/Kolkata	8630330696303481404
30.76468	74.12286	Kanganpur	PK	Asia/Karachi	863033069630348917
-5.85746	144.23058	Mount Hagen	PG	Pacific/Port_Moresby	3590433799317662444
25.80565	68.49143	Bhit Shah	PK	Asia/Karachi	359043379931766478
30.16688	-96.39774	Brenham	US	America/Chicago	3590433799317662154
14.66	120.56528	Pilar	PH	Asia/Manila	8630330696303482428
59.37722	28.19028	Narva	EE	Europe/Tallinn	863033069630348230
41.6764	-91.58045	Coralville	US	America/Chicago	8630330696303482477
6.46346	-2.31938	Bibiani	GH	Africa/Accra	3590433799317661115
3.3285	99.1625	Tebingtinggi	ID	Asia/Jakarta	3590433799317661602
42.06166	-1.60452	Tudela	ES	Europe/Madrid	863033069630348941
52.47774	10.5511	Gifhorn	DE	Europe/Berlin	359043379931766767
48.21644	9.02596	Albstadt	DE	Europe/Berlin	8630330696303481990
41.57721	-93.71133	West Des Moines	US	America/Chicago	8630330696303481032
55.64776	38.02486	Malakhovka	RU	Europe/Moscow	3590433799317661438
42.24113	-88.3162	Crystal Lake	US	America/Chicago	863033069630348578
0.03813	36.36339	Nyahururu	KE	Africa/Nairobi	8630330696303481412
0.49113	29.47306	Beni	CD	Africa/Lubumbashi	3590433799317662188
46.67535	5.55575	Lons-le-Saunier	FR	Europe/Paris	359043379931766973
41.24264	16.50104	Bisceglie	IT	Europe/Rome	3590433799317662451
33.41012	-91.06177	Greenville	US	America/Chicago	8630330696303482121
39.96348	-4.83076	Talavera de la Reina	ES	Europe/Madrid	863033069630348404
10.22677	-67.33122	La Victoria	VE	America/Caracas	3590433799317661081
37.31309	40.74357	Mardin	TR	Europe/Istanbul	863033069630348305
48.98333	2.61667	Mitry-Mory	FR	Europe/Paris	8630330696303482477
31.92923	34.86563	Ramla	IL	Asia/Jerusalem	359043379931766551
34.81667	137.4	Toyokawa	JP	Asia/Tokyo	3590433799317661560
46.23899	-63.13414	Charlottetown	CA	America/Halifax	863033069630348297
13.70727	9.15013	Mirriah	NE	Africa/Niamey	3590433799317662311
53.51684	-113.3187	Sherwood Park	CA	America/Edmonton	8630330696303481859
19.21667	73.08333	Dombivli	IN	Asia/Kolkata	863033069630348784
8.48714	-13.2356	Freetown	SL	Africa/Freetown	3590433799317661883
-2.68333	33	Usagara	TZ	Africa/Dar_es_Salaam	359043379931766973
15.73628	75.96976	Gajendragarh	IN	Asia/Kolkata	8630330696303482188
30.81383	75.16878	Moga	IN	Asia/Kolkata	3590433799317662311
43.86682	-79.2663	Markham	CA	America/Toronto	863033069630348487
53.00974	-3.05814	Rhosllanerchrugog	GB	Europe/London	3590433799317661727
36.06523	-119.01677	Porterville	US	America/Los_Angeles	8630330696303481651
43.67681	4.63031	Arles	FR	Europe/Paris	8630330696303481842
56.03361	35.96944	Volokolamsk	RU	Europe/Moscow	359043379931766346
48.8765	2.18967	Rueil-Malmaison	FR	Europe/Paris	3590433799317662147
46.09273	-88.64235	Iron River	US	America/Menominee	359043379931766924
-11.94306	-76.70944	Chosica	PE	America/Lima	863033069630348107
33.4425	129.96972	Karatsu	JP	Asia/Tokyo	359043379931766320
45.44694	8.62118	Novara	IT	Europe/Rome	863033069630348347
-6.91806	106.92667	Sukabumi	ID	Asia/Jakarta	3590433799317661347
13.8196	100.04427	Nakhon Pathom	TH	Asia/Bangkok	3590433799317661230
53.53333	-7.35	An Muileann gCearr	IE	Europe/Dublin	8630330696303482410
51.39323	0.47713	Strood	GB	Europe/London	359043379931766742
33.08014	-83.2321	Milledgeville	US	America/New_York	8630330696303481610
-10.91722	-37.65	Lagarto	BR	America/Maceio	863033069630348297
36.06386	4.62744	El Achir	DZ	Africa/Algiers	3590433799317661032
53.00974	-3.05814	Rhosllanerchrugog	GB	Europe/London	8630330696303481461
18.18158	76.03889	Osmanabad	IN	Asia/Kolkata	863033069630348172
38.47917	-1.325	Jumilla	ES	Europe/Madrid	3590433799317661107
44.22639	22.53083	Negotin	RS	Europe/Belgrade	863033069630348453
12.35275	121.06761	San Jose	PH	Asia/Manila	863033069630348032
20.88953	-156.47432	Kahului	US	Pacific/Honolulu	863033069630348446
43.32393	5.4584	Les Olives	FR	Europe/Paris	3590433799317661875
10.12268	77.54372	Periyakulam	IN	Asia/Kolkata	359043379931766445
40.49748	44.7662	Hrazdan	AM	Asia/Yerevan	8630330696303482394
55.38752	36.73307	Naro-Fominsk	RU	Europe/Moscow	863033069630348347
6.33444	124.95278	Tupi	PH	Asia/Manila	8630330696303482410
50.82882	-0.32247	Lancing	GB	Europe/London	359043379931766734
46.65581	32.6178	Kherson	UA	Europe/Kyiv	3590433799317661503
27.92333	118.53333	Pucheng	CN	Asia/Shanghai	3590433799317661743
45.53069	9.40531	Gorgonzola	IT	Europe/Rome	359043379931766882
-20.88231	55.4504	Saint-Denis	RE	Indian/Reunion	3590433799317662063
36.6009	126.665	Hongseong	KR	Asia/Seoul	8630330696303482378
10.66668	-61.51889	Port of Spain	TT	America/Port_of_Spain	359043379931766833
29.65163	-82.32483	Gainesville	US	America/New_York	863033069630348628
53.0233	-1.48119	Belper	GB	Europe/London	863033069630348917
11.86064	9.0027	Gaya	NG	Africa/Lagos	359043379931766270
12.95629	78.27539	Robertsonpet	IN	Asia/Kolkata	8630330696303481271
-4.83	29.65806	Mwandiga	TZ	Africa/Dar_es_Salaam	8630330696303482477
26.67319	31.4976	Juhaynah	EG	Africa/Cairo	359043379931766569
47.4943	-122.24092	Bryn Mawr-Skyway	US	America/Los_Angeles	8630330696303482451
41.1053	-7.32097	Custoias	PT	Europe/Lisbon	3590433799317661172
42.06166	-1.60452	Tudela	ES	Europe/Madrid	3590433799317661115
37.31309	40.74357	Mardin	TR	Europe/Istanbul	863033069630348115
36.02506	-86.77917	Brentwood Estates	US	America/Chicago	359043379931766338
41.15376	-87.88754	Bourbonnais	US	America/Chicago	359043379931766551
13.65805	102.56365	Paoy Paet	KH	Asia/Phnom_Penh	3590433799317661305
9.535	-13.68778	Camayenne	GN	Africa/Conakry	3590433799317661933
-19.65	47.31667	Antanifotsy	MG	Indian/Antananarivo	8630330696303481297
6.15038	6.83042	Nkpor	NG	Africa/Lagos	3590433799317661891
33.54428	-84.23381	Stockbridge	US	America/New_York	359043379931766338
38.06084	-97.92977	Hutchinson	US	America/Chicago	863033069630348214
49.195061	16.606836	Brno	CZ	Europe/Prague	863033069630348222
50.72043	11.34046	Rudolstadt	DE	Europe/Berlin	3590433799317661735
40.67705	-73.89125	Cypress Hills	US	America/New_York	359043379931766452
35.20889	111.73861	Changzhi	CN	Asia/Shanghai	8630330696303482196
28.88162	120.03308	Guli	CN	Asia/Shanghai	863033069630348172
-34.88422	150.60036	Nowra	AU	Australia/Sydney	3590433799317662477
41.09822	120.74792	Nanpiao	CN	Asia/Shanghai	3590433799317661321
53.43333	-7.95	Athlone	IE	Europe/Dublin	8630330696303482394
33.41012	-91.06177	Greenville	US	America/Chicago	863033069630348776
46.67535	5.55575	Lons-le-Saunier	FR	Europe/Paris	8630330696303481016
57.14369	-2.09814	Aberdeen	GB	Europe/London	3590433799317661867
49.195061	16.606836	Brno	CZ	Europe/Prague	8630330696303481149
41.27194	123.17306	Liaoyang	CN	Asia/Shanghai	8630330696303481180
46.23899	-63.13414	Charlottetown	CA	America/Halifax	8630330696303482311
51.04962	12.1369	Zeitz	DE	Europe/Berlin	359043379931766445
40.98894	28.67582	Yakuplu	TR	Europe/Istanbul	8630330696303482402
-8.99167	125.21972	Maliana	TL	Asia/Dili	3590433799317661222
17.94979	-94.91386	Acayucan	MX	America/Mexico_City	3590433799317662162
51.30001	13.10984	Oschatz	DE	Europe/Berlin	8630330696303481842
43.1009	-75.23266	Utica	US	America/New_York	863033069630348602
36.06386	4.62744	El Achir	DZ	Africa/Algiers	8630330696303481883
55.25	24.75	Ukmerge	LT	Europe/Vilnius	3590433799317662303
41.24264	16.50104	Bisceglie	IT	Europe/Rome	863033069630348396
40.87363	14.34085	Volla	IT	Europe/Rome	8630330696303482469
51.84819	1.26738	Walton-on-the-Naze	GB	Europe/London	359043379931766999
43.86682	-79.2663	Markham	CA	America/Toronto	359043379931766007
9.91861	-68.30472	Tinaquillo	VE	America/Caracas	8630330696303481305
12.04161	75.35927	Talipparamba	IN	Asia/Kolkata	359043379931766262
51.42708	-0.91979	Lower Earley	GB	Europe/London	863033069630348461
21.01858	-101.2591	Guanajuato	MX	America/Mexico_City	3590433799317661875
41.29444	69.67639	Parkent	UZ	Asia/Tashkent	3590433799317661602
-11.94306	-76.70944	Chosica	PE	America/Lima	8630330696303482337
48.8765	2.18967	Rueil-Malmaison	FR	Europe/Paris	3590433799317661081
42.819	47.1192	Buynaksk	RU	Europe/Moscow	863033069630348255
28.98002	77.70636	Meerut	IN	Asia/Kolkata	8630330696303481941
11.12018	76.11996	Manjeri	IN	Asia/Kolkata	359043379931766403
40.1675	34.37389	Sungurlu	TR	Europe/Istanbul	8630330696303481289
40.55851	17.80774	Mesagne	IT	Europe/Rome	3590433799317662329
46.32313	-0.45877	Niort	FR	Europe/Paris	3590433799317662071
50.82882	-0.32247	Lancing	GB	Europe/London	359043379931766494
40.68066	-73.47429	Massapequa	US	America/New_York	863033069630348305
-7.0981	109.3243	Randudongkal	ID	Asia/Jakarta	359043379931766767
47.92526	-97.03285	Grand Forks	US	America/Chicago	3590433799317662295
52.86147	9.5926	Walsrode	DE	Europe/Berlin	8630330696303481669
44.73941	-93.12577	Rosemount	US	America/Chicago	863033069630348495
45.99194	29.41824	Artsyz	UA	Europe/Kyiv	8630330696303482261
45.75279	130.57211	Boli	CN	Asia/Shanghai	863033069630348610
-34.28853	146.05093	Griffith	AU	Australia/Sydney	3590433799317661172
14.8361	120.97844	Guyong	PH	Asia/Manila	359043379931766643
-3.14306	-58.44417	Itacoatiara	BR	America/Manaus	863033069630348511
7.50251	5.06258	Igbara-Odo	NG	Africa/Lagos	8630330696303482469
46.09273	-88.64235	Iron River	US	America/Menominee	3590433799317662188
46.32374	-120.00865	Sunnyside	US	America/Los_Angeles	359043379931766965
35.48199	137.02166	Minokamo	JP	Asia/Tokyo	8630330696303481453
41.6764	-91.58045	Coralville	US	America/Chicago	359043379931766353
0.51667	101.44167	Pekanbaru	ID	Asia/Jakarta	8630330696303481818
-26.22861	-52.67056	Pato Branco	BR	America/Sao_Paulo	863033069630348784
37.49223	15.07041	Catania	IT	Europe/Rome	359043379931766270
-36.9256	-73.02841	Chiguayante	CL	America/Santiago	359043379931766080
12.04161	75.35927	Talipparamba	IN	Asia/Kolkata	8630330696303482055
14.53767	46.83187	Ataq	YE	Asia/Aden	8630330696303481248
6.33444	124.95278	Tupi	PH	Asia/Manila	3590433799317661933
3.27833	32.88667	Kitgum	UG	Africa/Kampala	359043379931766742
52.86147	9.5926	Walsrode	DE	Europe/Berlin	8630330696303481289
40.34912	-111.90466	Saratoga Springs	US	America/Denver	863033069630348040
41.8542	-87.66561	Lower West Side	US	America/Chicago	863033069630348412
-37.88333	145.06667	Carnegie	AU	Australia/Melbourne	3590433799317662113
37.60876	-77.37331	Mechanicsville	US	America/New_York	863033069630348412
58.1908	40.17171	Danilov	RU	Europe/Moscow	8630330696303482394
-22.45667	-47.53028	Santa Gertrudes	BR	America/Sao_Paulo	8630330696303481784
-26.22861	-52.67056	Pato Branco	BR	America/Sao_Paulo	8630330696303482402
32.35126	-95.30106	Tyler	US	America/Chicago	3590433799317661313
32.55531	76.12647	Chamba	IN	Asia/Kolkata	3590433799317661537
30.76468	74.12286	Kanganpur	PK	Asia/Karachi	3590433799317661701
23.1959	86.51499	Kenda	IN	Asia/Kolkata	359043379931766528
52.26083	7.00417	Losser	NL	Europe/Amsterdam	8630330696303482485
30.21121	74.4818	Malaut	IN	Asia/Kolkata	3590433799317661107
32.50611	120.14278	Jiangyan	CN	Asia/Shanghai	359043379931766460
14.46693	75.92694	Davangere	IN	Asia/Kolkata	359043379931766726
26.32293	91.00632	Barpeta	IN	Asia/Kolkata	3590433799317661230
50.75767	-1.5443	Lymington	GB	Europe/London	8630330696303481867
-10.91111	-37.07167	Aracaju	BR	America/Maceio	359043379931766171
29.69221	72.54566	Hasilpur	PK	Asia/Karachi	3590433799317662071
52.14	5.58472	Barneveld	NL	Europe/Amsterdam	3590433799317661206
-7.60361	37.00438	Kidodi	TZ	Africa/Dar_es_Salaam	3590433799317662006
-26.22861	-52.67056	Pato Branco	BR	America/Sao_Paulo	3590433799317661016
17.06542	-96.72365	Oaxaca	MX	America/Mexico_City	359043379931766940
53.53041	43.67663	Nizhniy Lomov	RU	Europe/Moscow	863033069630348214
-37.88333	145.06667	Carnegie	AU	Australia/Melbourne	3590433799317661024
32.9156	-117.14392	Mira Mesa	US	America/Los_Angeles	359043379931766734
18.20854	-71.10077	Santa Cruz de Barahona	DO	America/Santo_Domingo	3590433799317661339
-12.91667	-39.25	Muritiba	BR	America/Bahia	3590433799317661602
41.55947	14.66737	Campobasso	IT	Europe/Rome	359043379931766965
46.09273	-88.64235	Iron River	US	America/Menominee	8630330696303481602
50.09019	8.4493	Hofheim am Taunus	DE	Europe/Berlin	863033069630348248
38.70734	-77.02303	Fort Washington	US	America/New_York	359043379931766742
-33.88096	151.07986	Strathfield	AU	Australia/Sydney	8630330696303481891
-7.0981	109.3243	Randudongkal	ID	Asia/Jakarta	8630330696303481941
50.80019	7.20769	Siegburg	DE	Europe/Berlin	8630330696303482055
-8.28333	-35.03333	Cabo	BR	America/Recife	8630330696303481594
20.88098	75.11937	Parola	IN	Asia/Kolkata	3590433799317661503
52.26083	7.00417	Losser	NL	Europe/Amsterdam	8630330696303481420
38.13708	41.00817	Silvan	TR	Europe/Istanbul	863033069630348941
36.76639	3.47717	Boumerdas	DZ	Africa/Algiers	8630330696303482493
9.535	-13.68778	Camayenne	GN	Africa/Conakry	863033069630348628
51.39323	0.47713	Strood	GB	Europe/London	359043379931766973
53.63333	9.85	Halstenbek	DE	Europe/Berlin	8630330696303481222
48.98994	2.1699	Herblay	FR	Europe/Paris	8630330696303482394
34.14251	-118.25508	Glendale	US	America/Los_Angeles	359043379931766718
41.66394	-83.55521	Toledo	US	America/New_York	8630330696303481032
11.50526	77.23826	Sathyamangalam	IN	Asia/Kolkata	3590433799317662162
11.12018	76.11996	Manjeri	IN	Asia/Kolkata	359043379931766031
6.25947	102.05461	Tak Bai	TH	Asia/Bangkok	359043379931766551
12.37169	123.62494	Masbate	PH	Asia/Manila	359043379931766197
42.24113	-88.3162	Crystal Lake	US	America/Chicago	3590433799317661826
32.44874	-99.73314	Abilene	US	America/Chicago	8630330696303482063
23.73333	114.68333	Heyuan	CN	Asia/Shanghai	3590433799317661842
32.54044	-82.90375	Dublin	US	America/New_York	8630330696303481719
38.70734	-77.02303	Fort Washington	US	America/New_York	3590433799317662493
50.5107	18.30056	Strzelce Opolskie	PL	Europe/Warsaw	863033069630348271
31.82539	72.54064	Sillanwali	PK	Asia/Karachi	8630330696303481289
23.5654	119.58627	Magong	TW	Asia/Taipei	8630330696303481156
59.33333	18.28333	Boo	SE	Europe/Stockholm	359043379931766403
-20.88231	55.4504	Saint-Denis	RE	Indian/Reunion	8630330696303481420
50.86079	17.4674	Brzeg	PL	Europe/Warsaw	863033069630348891
55.39485	43.83992	Arzamas	RU	Europe/Moscow	863033069630348214
45.53069	9.40531	Gorgonzola	IT	Europe/Rome	3590433799317661248
40.78206	72.34424	Andijon	UZ	Asia/Tashkent	3590433799317661891
-15.21194	-75.11028	Minas de Marcona	PE	America/Lima	359043379931766262
34.25807	-88.70464	Tupelo	US	America/Chicago	359043379931766171
51.88333	8.51667	Verl	DE	Europe/Berlin	863033069630348735
52.86147	9.5926	Walsrode	DE	Europe/Berlin	863033069630348834
26.32293	91.00632	Barpeta	IN	Asia/Kolkata	359043379931766650
-22.45667	-47.53028	Santa Gertrudes	BR	America/Sao_Paulo	863033069630348602
47.30997	8.52462	Adliswil	CH	Europe/Zurich	8630330696303481388
65.84811	24.14662	Tornio	FI	Europe/Helsinki	359043379931766767
51.39148	-0.29825	Surbiton	GB	Europe/London	3590433799317661446
34.09668	-117.71978	Claremont	US	America/Los_Angeles	3590433799317662204
6.25947	102.05461	Tak Bai	TH	Asia/Bangkok	863033069630348677
-5.41667	38.01667	Chanika	TZ	Africa/Dar_es_Salaam	863033069630348214
37.1759	128.9889	T‚Äôaebaek	KR	Asia/Seoul	8630330696303481438
56.85836	35.90057	Tver	RU	Europe/Moscow	359043379931766528
12.25282	79.41727	Gingee	IN	Asia/Kolkata	8630330696303481479
5.27247	-3.59625	Bonoua	CI	Africa/Abidjan	359043379931766536
-32.05251	115.88782	Willetton	AU	Australia/Perth	3590433799317661537
23.04419	-82.00919	Jaruco	CU	America/Havana	8630330696303481537
51.47805	6.8625	Oberhausen	DE	Europe/Berlin	359043379931766015
-25.54073	152.70493	Maryborough	AU	Australia/Brisbane	3590433799317661560
37.31309	40.74357	Mardin	TR	Europe/Istanbul	3590433799317661891
16.0438	120.4861	Manaoag	PH	Asia/Manila	3590433799317662311
51.88333	8.51667	Verl	DE	Europe/Berlin	8630330696303481388
43.67681	4.63031	Arles	FR	Europe/Paris	359043379931766809
6.33444	124.95278	Tupi	PH	Asia/Manila	8630330696303481925
-21.205	-41.88778	Itaperuna	BR	America/Sao_Paulo	863033069630348131
50.88506	4.07601	Denderleeuw	BE	Europe/Brussels	8630330696303481636
