ts	imei	mwra	p.android.settings	p.android.packageinstaller	p.android.gm	p.android.documentsui	p.android.chrome	p.system	p.android.externalstorage	p.google	p.olauncher	p.android.gms	p.browser.provider	p.process.gapps	p.dogalize	p.gms.persistent	p.android.vending	p.android.defcontainer	p.simulator	p.notifier	p.inputmethod.latin	p.katana
2018-05-08 16:24:00	8630330696303482006	1.00000	8.69258	10.17610	9.54427	18.94857	10.08588	15.27177	8.02009	57.36006	47.15621	56.57338	41.72892	46.22380	29.57471	85.46734	53.81074	65.15921	52.28423	63.22576	48.83150	67.96298
2018-05-08 16:25:00	3590433799317661842	1.00000	6.10983	8.54395	14.19385	14.35625	7.28437	12.10745	9.46859	65.75344	35.77904	51.73974	36.91701	49.28232	34.74867	66.42215	11.89677	19.74148	66.63442	50.95596	62.47510	35.99704
2018-05-08 16:26:00	359043379931766387	0.00000	6.81602	12.40518	10.81000	7.28048	13.85800	10.37173	15.75177	78.61786	60.09343	58.04557	58.41929	84.28621	32.03271	82.06107	39.47518	27.27903	69.88824	74.27950	7.51981	69.90069
2018-05-08 16:27:00	3590433799317662014	1.00000	14.64624	10.80285	6.68664	11.83125	13.91185	15.82676	11.29302	49.46726	34.73240	74.08475	45.78969	38.90245	39.13729	29.46462	64.36227	42.73753	77.29441	31.44061	58.38238	94.66914
2018-05-08 16:28:00	8630330696303481313	1.00000	17.61366	9.26787	5.20390	9.78607	11.87673	13.70207	9.24588	74.46867	31.02139	35.43333	27.31899	6.93362	45.78111	36.82734	4.61396	28.54527	32.16610	4.09311	92.63498	62.30075
2018-05-08 16:29:00	3590433799317661404	1.00000	12.40978	6.86247	8.85194	9.57613	10.49337	11.10496	11.32131	63.11572	42.77312	47.15163	35.88221	2.97784	77.96375	7.63159	77.69700	28.48213	62.02807	15.81998	70.31960	34.75516
2018-05-08 16:30:00	8630330696303481065	0.00000	10.00389	11.00321	12.32283	14.08742	10.64639	10.88842	9.56190	50.71510	56.38683	56.72114	50.12374	83.16932	34.98125	8.84688	49.92816	96.79741	66.64485	8.76366	23.92776	12.36575
2018-05-08 16:31:00	863033069630348214	0.00000	13.05249	7.81819	9.08439	11.51052	14.42020	13.33142	10.13584	73.45270	25.03574	40.90192	19.09877	37.11814	13.38284	18.32985	90.27913	46.64503	36.26518	34.11309	49.22328	96.38526
2018-05-08 16:32:00	8630330696303482444	1.00000	8.92884	7.21996	10.45551	9.65600	12.99237	13.34742	10.84541	63.22326	68.74032	60.63711	36.02298	81.41632	41.24161	97.78665	66.88141	33.32177	50.52649	14.97244	28.31561	87.23043
2018-05-08 16:33:00	3590433799317661602	0.00000	6.28927	14.16765	14.00370	9.06331	12.24509	11.76599	12.64152	61.30330	65.35791	52.70881	35.70245	14.41813	91.81385	7.44379	63.89464	67.75104	83.93623	39.54887	21.83578	38.51075
2018-05-08 16:34:00	863033069630348982	1.00000	14.61997	7.68486	8.01188	10.61770	11.96701	13.26409	10.18063	80.50363	61.25733	78.22704	61.56080	47.26273	17.91006	87.59517	82.15208	76.60524	18.93169	57.69561	67.87017	16.25968
2018-05-08 16:35:00	8630330696303481750	0.00000	7.49956	12.53772	14.69797	7.24937	12.11177	10.90467	14.46981	56.04146	51.39872	33.80239	67.25434	61.60020	60.94405	47.29844	4.19544	95.96040	35.99501	92.79121	91.78312	89.61919
2018-05-08 16:36:00	359043379931766924	0.00000	9.44098	13.92691	14.48760	5.59159	10.29362	10.29943	15.04050	59.27237	71.44265	36.70736	24.32422	9.34490	82.30022	1.21189	12.27536	69.79550	38.92865	21.51503	3.59083	2.69795
2018-05-08 16:37:00	359043379931766718	0.00000	10.30189	10.88629	12.00121	7.63432	12.86190	13.79827	15.04693	66.47173	38.20362	63.13272	17.71021	29.52396	43.36708	4.92290	99.56079	74.00426	42.09717	62.25614	64.77045	8.69135
2018-05-08 16:38:00	359043379931766577	1.00000	7.08944	8.72898	12.77631	11.92152	11.78214	11.89235	8.67316	42.47799	73.07965	47.52895	68.72302	31.07969	76.78616	28.71581	96.37230	79.34431	81.24238	74.16863	70.60450	97.69551
2018-05-08 16:39:00	359043379931766890	0.00000	7.81558	15.02307	12.27355	6.37578	17.13376	12.73438	14.14496	70.03897	41.47459	46.95393	37.38521	15.95630	28.53895	23.81186	39.26469	47.67761	12.93884	44.10052	80.46448	73.12888
2018-05-08 16:40:00	3590433799317661685	1.00000	11.83515	5.75101	10.31159	7.69293	11.76422	10.58605	10.82844	61.60156	12.76972	64.79794	38.15931	14.73416	1.46992	85.25786	32.34814	24.42484	28.36263	50.93501	1.45740	96.94421
2018-05-08 16:41:00	8630330696303481925	0.00000	7.11245	10.23761	10.49445	9.55068	10.54301	7.80677	6.43791	34.57893	39.38616	68.78443	53.59800	81.73703	66.13454	3.21337	66.62621	46.18030	5.45910	7.85624	63.56187	29.63801
2018-05-08 16:42:00	863033069630348321	0.00000	8.52869	13.83071	9.77303	9.57028	12.35829	6.16353	1.84500	53.66228	69.31614	45.70733	56.51069	97.30657	79.29767	60.88786	77.72900	7.97400	74.23048	49.68654	48.77717	32.72349
2018-05-08 16:43:00	8630330696303482378	0.00000	8.79347	11.61464	14.50635	10.10742	16.16889	8.72469	13.09531	59.40281	58.51128	51.65582	40.67011	51.35102	40.17781	57.04425	15.98972	72.96800	73.02830	8.11374	89.29300	37.46069
2018-05-08 16:44:00	8630330696303481586	1.00000	11.27020	9.50271	12.21130	12.38633	16.01445	11.02335	6.05592	33.94279	55.31097	34.93674	77.34837	87.51757	37.48229	15.59981	98.67904	56.71467	3.12450	21.71719	5.62653	70.03306
2018-05-08 16:45:00	3590433799317662485	1.00000	14.64262	8.36037	8.03851	12.00866	7.46291	10.47703	10.83473	47.15217	65.30550	56.66187	33.61914	3.05915	32.18368	93.81631	47.16428	97.19695	19.40572	50.28900	24.00849	77.86047
2018-05-08 16:46:00	863033069630348503	1.00000	9.41712	9.18389	10.62624	15.15922	11.57390	15.98754	9.29463	61.38001	49.94587	30.10233	38.03842	31.45388	13.54057	69.60944	86.92127	22.74869	42.14671	5.07611	4.62428	25.49897
2018-05-08 16:47:00	3590433799317661008	1.00000	10.38112	12.46380	15.72735	9.53910	11.03803	15.48963	13.86875	57.92323	42.98632	56.22140	49.68830	14.05371	95.58039	31.18744	52.20378	27.10058	40.19059	51.97631	83.18115	91.84121
2018-05-08 16:48:00	3590433799317661230	1.00000	9.05851	9.35396	15.30708	13.02243	12.30504	10.59489	10.03654	39.75686	80.07102	71.26930	69.32783	93.23976	88.39399	4.75846	98.17518	45.21734	3.38895	11.21918	81.16186	84.46742
2018-05-08 16:49:00	359043379931766213	0.00000	10.02922	11.86240	11.46693	10.14929	11.28001	12.35073	12.40489	68.69985	46.76124	43.43801	43.42648	2.89396	94.01965	21.55518	59.61272	29.66958	45.90414	61.23945	44.85919	72.62016
2018-05-08 16:50:00	8630330696303481818	0.00000	8.19366	9.69199	15.36293	12.22202	13.73435	8.88599	12.29586	51.92168	64.21971	33.90650	37.89401	71.02897	48.97073	79.79125	23.83356	62.18460	93.18188	94.02663	90.86622	72.97131
2018-05-08 16:51:00	863033069630348321	1.00000	12.52203	10.92055	10.00797	10.57530	11.38270	11.26535	11.84085	45.25081	25.35973	36.25546	34.86171	0.22374	12.61818	50.60321	15.96577	9.58734	97.64007	8.21839	53.86680	61.45745
2018-05-08 16:52:00	3590433799317661479	0.00000	7.36050	12.80469	13.30368	12.54571	13.79775	8.84668	8.61778	65.83212	50.65561	42.41466	46.94454	59.32703	37.28864	42.51284	26.64321	43.61051	93.90150	37.29568	54.76590	34.09864
2018-05-08 16:53:00	359043379931766148	1.00000	13.86972	9.68852	12.81756	11.75341	12.64083	8.43240	10.55987	52.81112	62.58222	60.26918	35.80437	79.18720	81.82064	30.98262	26.62308	99.85466	78.96906	81.36098	63.48424	74.50024
2018-05-08 16:54:00	3590433799317661479	0.00000	10.53075	11.62539	12.97743	12.36049	13.71873	8.67566	8.27213	56.16803	58.46582	40.20630	52.32668	99.36460	42.19315	27.88412	73.26695	90.35124	64.24520	17.72855	91.94990	90.31837
2018-05-08 16:55:00	3590433799317662378	0.00000	7.61951	9.63019	10.81326	9.30293	14.02432	12.51721	12.93703	46.45774	48.18417	73.56339	20.12057	74.73556	0.26891	30.84293	9.02770	31.38230	2.46828	15.96208	79.67188	18.78010
2018-05-08 16:56:00	3590433799317661388	1.00000	9.25786	16.18293	11.92213	13.47646	15.50031	9.24153	11.39417	56.44623	53.53348	16.61290	71.58288	59.23613	63.10186	81.68076	91.88869	4.39633	60.63856	6.10825	57.58598	69.88315
2018-05-08 16:57:00	8630330696303481115	1.00000	12.14526	8.27824	6.78195	10.20892	12.75435	11.56173	6.65077	61.04140	38.87470	41.56354	48.46802	91.80955	78.33820	95.50573	39.23696	8.87207	31.52182	0.97487	58.48099	41.45541
2018-05-08 16:58:00	359043379931766866	0.00000	7.69491	11.95391	12.04444	13.93887	11.76964	10.41423	8.25145	77.61278	53.75453	41.48033	49.94898	43.94426	6.21887	28.13936	67.25964	0.92046	45.33661	1.63102	36.74691	0.51967
2018-05-08 16:59:00	3590433799317661743	1.00000	7.27379	8.80350	15.96189	11.90147	11.12552	11.76521	8.99397	72.76542	22.96459	29.48099	67.65190	87.78770	96.14821	82.42453	29.67855	81.51626	65.80886	0.12755	35.37472	45.43563
2018-05-08 17:00:00	8630330696303482204	1.00000	4.38335	9.20331	13.87063	12.13664	8.20861	13.01491	6.57723	43.59111	34.75763	51.78320	59.56583	88.41580	96.06355	22.10934	97.44010	62.66700	95.21871	36.95618	30.15764	32.30944
2018-05-08 17:01:00	8630330696303481073	1.00000	11.01487	8.72532	10.84370	14.45762	13.45326	13.22243	9.22073	74.92524	31.97927	40.93636	57.30517	30.18545	21.31275	94.51135	89.17855	96.85039	68.74462	11.69987	23.56981	96.96308
2018-05-08 17:02:00	8630330696303481628	1.00000	10.27461	6.59534	10.51732	9.26408	10.80890	9.31112	9.68217	44.23141	72.09652	48.78417	43.16756	82.10172	57.90175	63.32123	35.64787	94.16675	52.69601	94.87174	22.35203	32.55675
2018-05-08 17:03:00	8630330696303481313	1.00000	13.90741	5.99704	10.42692	7.39318	9.87043	9.12792	10.24398	75.43224	58.14686	57.04099	33.86699	92.53756	20.46485	7.59755	19.31597	21.38517	32.50355	95.13332	30.98048	95.60677
2018-05-08 17:04:00	863033069630348776	1.00000	4.65833	10.83212	14.11379	13.32301	13.03927	12.06965	6.70632	54.49687	70.39057	50.04737	48.40722	34.50958	92.63562	46.42997	31.09889	66.04889	84.71554	32.14211	44.15556	21.58942
2018-05-08 17:05:00	3590433799317661545	0.00000	12.98013	12.06471	13.16224	12.32243	11.72582	10.63722	10.43924	67.31942	42.32378	37.92043	37.91209	32.86687	74.04356	56.67167	89.33840	49.09896	18.51350	72.84094	97.97023	37.63387
2018-05-08 17:06:00	863033069630348206	1.00000	11.74093	11.10577	10.75509	11.60682	13.44191	6.75574	8.60967	59.27790	46.05101	43.24021	35.42294	52.60226	84.90316	26.17159	75.24416	19.18192	84.91921	6.30995	90.08962	11.17530
2018-05-08 17:07:00	3590433799317661271	0.00000	10.06696	8.73798	9.40115	10.98867	13.55712	14.27430	10.69648	57.76823	61.73735	56.96659	30.92716	28.77011	67.49407	42.51578	0.12411	66.77346	27.36237	10.94763	45.87820	5.47346
2018-05-08 17:08:00	359043379931766999	1.00000	4.72387	13.53842	13.71304	10.86182	10.51469	9.16111	14.77522	68.59059	47.73544	42.75915	44.58963	88.41863	99.08740	23.01969	6.01095	65.73570	95.27278	16.52661	53.35531	15.61724
2018-05-08 17:09:00	359043379931766205	0.00000	6.93498	13.02560	10.53029	9.68532	14.44499	12.46996	8.15940	78.51175	41.32437	64.57550	47.08016	69.56187	62.18657	27.04300	94.76818	13.67552	94.04218	21.19856	84.13334	81.65906
2018-05-08 17:10:00	3590433799317662113	0.00000	6.17417	14.72508	13.29543	13.88336	13.21768	10.35066	7.97398	62.78869	35.79028	36.30954	37.94374	22.11540	44.17352	91.40915	43.15085	74.80299	11.11375	39.01787	46.89848	1.72653
2018-05-08 17:11:00	3590433799317661149	0.00000	6.76821	10.88986	12.05204	11.68881	12.91874	15.26699	10.94362	52.42834	53.92705	65.95687	47.46500	71.96472	47.97184	37.22283	99.73368	64.29805	50.78578	74.91055	7.61302	39.04626
2018-05-08 17:12:00	8630330696303481479	1.00000	4.21378	7.38954	14.45804	10.97998	7.42381	9.75846	8.06284	43.63782	63.32396	18.41178	36.89444	87.62723	75.66986	49.93709	10.51647	36.08753	32.65558	13.72486	74.68378	10.51180
2018-05-08 17:13:00	359043379931766163	1.00000	7.31252	9.17743	16.53051	13.38784	12.10882	9.37209	11.71817	62.25568	24.66215	59.43787	34.10901	56.50755	25.57326	26.58189	3.04268	7.41623	48.72904	44.69345	37.76460	68.90782
2018-05-08 17:14:00	8630330696303481073	0.00000	10.65911	12.64232	10.64140	10.49080	14.56145	12.43378	13.85536	67.65104	72.89058	52.00361	54.17131	60.50277	29.61335	17.72748	19.16303	57.17283	85.73182	55.34854	98.19664	17.71533
2018-05-08 17:15:00	359043379931766742	1.00000	9.18194	7.91117	13.84199	9.51112	9.66036	11.55246	9.94894	64.46833	64.39350	49.87904	46.76267	25.82701	58.59951	98.61197	89.45046	7.77303	82.27856	20.53756	32.37064	2.58292
2018-05-08 17:16:00	8630330696303481529	1.00000	12.54130	10.39135	9.38404	6.91011	14.66665	13.02453	6.19743	61.96592	62.31677	47.75487	40.52844	15.30389	42.68474	97.18297	6.06444	69.56691	91.17011	42.58713	22.15947	79.70875
2018-05-08 17:17:00	3590433799317661073	0.00000	9.22245	11.00633	13.05149	10.84633	11.84940	4.17816	6.36918	50.70595	52.36177	45.74781	50.94000	72.55696	88.61027	68.26368	71.82166	42.05100	99.13416	79.52762	54.97704	73.56330
2018-05-08 17:18:00	8630330696303482469	0.00000	5.80097	12.24947	9.08032	11.96970	10.34288	8.54707	4.98036	55.90656	46.38273	38.69835	34.84728	57.89656	71.07503	18.14630	9.73627	7.81629	62.45058	18.00451	78.39260	28.95343
2018-05-08 17:19:00	3590433799317662345	1.00000	7.28995	9.60563	15.47048	13.60943	11.88590	11.91324	8.57024	71.74950	54.24727	40.98253	27.45975	51.33806	57.53248	32.88415	12.27490	90.75990	80.03448	17.43134	34.82917	3.42786
2018-05-08 17:20:00	359043379931766767	0.00000	14.68144	13.49020	5.56989	11.71435	14.02749	16.14310	6.70328	47.77883	41.68847	41.07683	52.68081	19.44100	79.34925	89.88700	17.15669	74.23927	58.07366	73.07006	56.34423	22.63652
2018-05-08 17:21:00	359043379931766981	1.00000	10.26387	8.33555	9.70562	7.84463	11.43465	12.47625	8.05716	67.89382	40.29856	40.66678	57.24101	10.01705	10.02047	99.01943	31.75186	95.86488	54.57481	56.89923	90.48175	8.43732
2018-05-08 17:22:00	3590433799317661784	0.00000	8.18561	17.01297	11.56327	15.94856	10.33341	8.98365	7.96314	54.75507	53.89417	42.68963	45.45492	30.04678	78.73338	53.47446	67.07275	73.96212	47.28054	1.97311	99.52027	81.07967
2018-05-08 17:23:00	359043379931766494	0.00000	11.23930	9.42095	12.96497	12.00958	14.62766	11.36374	9.05386	77.01011	48.32269	32.19552	61.89572	7.87749	4.93540	11.04295	17.44701	81.50290	58.86139	54.40848	46.71403	39.71144
2018-05-08 17:24:00	8630330696303481172	0.00000	5.99683	9.06338	11.16502	14.12756	9.88247	10.77200	9.13224	48.51127	52.62156	33.55943	47.32916	80.06007	87.68802	98.46406	1.78685	45.98779	61.45744	61.26944	71.84934	57.26651
2018-05-08 17:25:00	359043379931766395	0.00000	9.80824	14.63725	13.29766	14.29731	10.51474	8.55988	8.20843	59.47865	29.11315	36.91451	29.61064	10.47118	2.04376	95.53614	73.98144	26.24869	17.37834	55.07290	98.12953	68.27996
2018-05-08 17:26:00	8630330696303481883	0.00000	7.39067	12.04608	10.94882	7.89802	13.16356	10.61596	13.19084	64.21016	40.47231	37.39488	46.11183	75.04534	46.39980	69.20751	32.60344	82.95784	44.54935	35.73859	9.67679	29.06385
2018-05-08 17:27:00	359043379931766544	0.00000	10.88873	11.08554	12.67692	10.31954	12.86386	14.18462	12.57089	68.62541	48.07277	57.93578	50.95563	49.80294	89.05931	84.91303	27.29842	19.13333	41.44996	51.41501	81.10183	49.02440
2018-05-08 17:28:00	863033069630348057	1.00000	13.43136	7.95835	8.78224	10.50941	6.23072	10.50687	10.89270	55.96095	59.74857	36.66538	48.82358	91.93618	24.87237	19.21062	86.86459	68.75476	89.02031	43.08008	62.02359	51.21456
2018-05-08 17:29:00	8630330696303481446	1.00000	13.04469	7.68219	8.44130	10.55068	12.33936	9.66214	11.65581	58.43367	45.99570	56.13670	54.80341	97.75151	40.15012	25.19647	6.81225	58.81514	35.55877	32.90545	17.39863	75.52532
2018-05-08 17:30:00	8630330696303481990	1.00000	10.80131	11.03260	11.26664	12.17486	13.87755	12.82323	6.56491	58.42050	53.45410	28.46271	75.83881	83.00089	7.34056	28.18388	77.44535	42.40019	1.51187	86.71752	60.39402	74.50429
2018-05-08 17:31:00	359043379931766536	1.00000	9.71362	6.68142	13.32305	12.66378	6.30231	11.74203	10.73289	48.14240	64.04508	70.93564	46.36908	77.62124	8.80164	3.63020	96.92206	74.10008	38.26940	24.25453	50.18768	65.23334
2018-05-08 17:32:00	3590433799317662204	1.00000	13.93142	10.15867	7.02097	10.24082	12.80387	17.67377	8.16989	52.04354	56.07345	50.11311	35.99458	96.63906	79.94348	89.35558	20.54553	50.24550	97.17762	29.95356	67.43479	4.32344
2018-05-08 17:33:00	3590433799317661453	1.00000	15.23586	6.11883	11.05130	10.81350	12.57708	11.44438	12.67836	52.91513	50.62019	54.91388	31.89671	10.67052	28.47357	20.36317	73.83177	75.50772	25.06570	43.41658	22.79402	91.72815
2018-05-08 17:34:00	8630330696303481446	0.00000	5.02419	11.94133	11.56035	9.81525	15.07182	13.68391	8.82639	54.81584	34.08654	59.43703	66.50557	39.74327	18.53882	22.10822	33.57701	88.44641	24.23363	16.39587	41.07859	94.71880
2018-05-08 17:35:00	3590433799317661164	1.00000	9.60808	8.79285	13.71000	14.20886	9.95377	9.82412	10.81433	55.27411	55.40965	42.97511	59.40695	28.04344	7.94075	67.44238	33.45705	7.38762	79.31423	94.49663	15.03010	35.04263
2018-05-08 17:36:00	3590433799317661750	0.00000	4.90911	5.38820	10.05448	13.08711	12.56864	8.51885	12.19331	67.53107	41.88430	59.18102	51.26304	31.65414	76.87023	85.14964	92.01018	10.41982	98.70956	20.45975	96.21403	60.03665
2018-05-08 17:37:00	863033069630348792	1.00000	15.01207	12.67245	8.75973	9.29362	13.42013	11.99611	6.67330	56.37574	36.74601	35.46760	27.88416	36.50100	3.06396	68.18794	96.30287	21.43264	62.38442	95.55222	76.64945	53.04431
2018-05-08 17:38:00	8630330696303482006	0.00000	10.86040	14.81676	14.95092	10.12174	10.64451	13.42399	12.20315	55.16823	40.11379	51.33188	59.29794	57.77131	49.55352	68.73728	99.23956	55.66875	96.51210	71.42596	92.14874	51.99403
2018-05-08 17:39:00	8630330696303481370	0.00000	9.45088	11.29405	10.84381	15.53751	8.74901	9.39391	8.20743	56.40403	33.65182	48.88442	28.08073	41.37319	80.92941	71.06280	25.86303	9.63885	17.01946	0.38989	82.31903	10.59132
2018-05-08 17:40:00	3590433799317661768	0.00000	7.57988	10.39807	11.26410	10.19547	11.97834	11.32915	8.93549	59.83107	53.60319	71.41310	53.86334	21.72271	93.09674	55.08529	76.18280	14.96538	53.07623	41.28088	11.96577	33.94479
2018-05-08 17:41:00	359043379931766403	1.00000	9.83188	7.49847	10.18914	14.57351	10.84999	13.30523	9.07827	66.99927	43.75842	46.73647	53.15647	9.40711	21.30994	32.35045	0.86056	84.95464	32.40437	61.11037	2.91987	2.97990
2018-05-08 17:42:00	3590433799317662162	1.00000	11.23024	9.04235	9.46117	10.04846	15.05571	11.55153	10.74824	40.87249	34.99446	41.65314	63.97848	64.56762	0.20446	50.23574	12.80296	89.32769	24.04798	47.47812	8.17290	63.71701
2018-05-08 17:43:00	3590433799317661297	1.00000	9.40296	7.40814	14.74498	9.99173	13.17863	10.37257	10.72501	44.04940	45.62959	31.03994	64.58590	53.51083	7.62457	98.02209	57.33476	51.69686	2.20732	27.54505	76.39744	99.13913
2018-05-08 17:44:00	863033069630348859	1.00000	8.76999	10.18182	11.33304	8.36760	13.25538	12.84009	8.15608	72.30010	55.71265	24.48063	33.18684	39.94857	95.61363	18.83120	48.18806	78.73258	72.00605	76.91941	89.88852	54.04827
2018-05-08 17:45:00	3590433799317661966	1.00000	12.37948	7.96257	7.82856	7.97251	12.67679	12.26278	7.42787	61.02426	58.56928	47.55158	53.18880	76.27860	8.36221	6.56041	83.87356	64.21516	99.72136	12.32728	65.08053	86.18295
2018-05-08 17:46:00	8630330696303481883	0.00000	7.68411	9.36165	11.63273	10.08477	11.48767	12.47758	12.83743	67.46444	46.94382	59.21332	75.93426	15.14279	60.66012	10.29242	50.47992	40.79325	57.43689	21.68907	96.60162	59.05088
2018-05-08 17:47:00	359043379931766791	1.00000	13.89220	8.21991	7.32291	5.87593	15.38559	9.85528	5.92838	62.70072	33.79738	56.43825	41.06722	92.15622	21.60152	68.72043	98.86171	71.97615	12.90737	59.79557	91.73224	71.78527
2018-05-08 17:48:00	863033069630348305	1.00000	9.08698	9.62070	12.59248	12.60945	11.21917	15.45359	12.12723	65.48137	38.34775	60.52022	27.25813	21.48774	17.92893	42.60842	64.43888	52.15405	94.42843	71.60167	52.59613	3.93193
2018-05-08 17:49:00	3590433799317661842	1.00000	8.50650	9.14163	13.81125	11.44004	11.56957	8.78020	6.98067	56.29724	63.68613	70.93594	39.95127	83.09149	40.55797	2.38974	59.26836	42.93601	43.07999	55.75429	12.79835	66.75025
2018-05-08 17:50:00	8630330696303482105	0.00000	9.95672	7.26289	12.62780	11.27199	12.32076	11.22854	9.46672	55.01519	55.85947	63.48727	44.18504	16.92640	96.40047	89.59309	39.08628	30.00555	30.11748	78.49382	38.20697	33.80060
2018-05-08 17:51:00	3590433799317661917	1.00000	8.98245	6.78031	10.46248	11.30985	10.10282	11.60543	7.17738	44.88309	49.17392	68.53633	65.07171	57.75251	79.97052	94.57769	14.75420	75.67301	68.81646	54.62611	58.16735	72.15388
2018-05-08 17:52:00	863033069630348297	1.00000	16.43611	9.24430	5.43505	10.06933	16.06452	11.73641	10.18696	57.88282	65.23206	48.03971	79.47001	72.30161	93.57371	19.88771	35.69267	66.76016	48.70332	38.89280	92.89559	70.19848
2018-05-08 17:53:00	8630330696303481818	1.00000	10.90121	11.80443	11.42855	14.65597	12.66665	15.04752	9.08889	62.72343	44.51580	55.08513	67.73642	96.22961	16.78449	50.12449	49.32847	22.00605	94.75499	47.40713	51.80282	67.38346
2018-05-08 17:54:00	863033069630348669	1.00000	16.30143	8.56239	8.69670	10.24681	8.66150	10.08792	8.92012	65.94663	61.11778	68.67003	57.18059	35.96104	88.48716	34.44706	66.34754	35.84705	88.68289	23.21920	68.96891	14.66791
